2026-05-07 10:52:16 | INFO     | conftest | Launching browser: chrome | headless=False
2026-05-07 10:52:18 | INFO     | LoginPage | Navigating to https://practice.expandtesting.com/notes/app/login
2026-05-07 10:52:19 | INFO     | LoginPage | Login page loaded
2026-05-07 10:52:19 | INFO     | LoginPage | Login attempted for hihello@gmail.com
2026-05-07 10:52:20 | INFO     | LoginPage | Redirected to: https://practice.expandtesting.com/notes/app
2026-05-07 10:52:22 | INFO     | conftest | UI login complete
2026-05-07 10:52:22 | INFO     | NotesPage | Already on dashboard page
2026-05-07 10:52:22 | INFO     | NotesPage | Notes dashboard loaded
2026-05-07 10:52:22 | INFO     | NotesPage | Waiting for Notes dashboard to fully load
2026-05-07 10:52:22 | INFO     | NotesPage | Notes dashboard loaded
2026-05-07 10:52:23 | WARNING  | NotesPage | Click intercepted on ('xpath', "//button[contains(., '+ Add Note')]") — falling back to JS click
2026-05-07 10:52:25 | INFO     | NotesPage | Note submitted: Instant Visibility 1778131342
2026-05-07 10:52:38 | INFO     | utils.screenshot | Screenshot saved → /Users/sjaditya/Documents/notes_automation_patched/reports/screenshots/TC-UI-06-DOM-check_20260507_105238.png
2026-05-07 10:52:38 | INFO     | conftest | Browser closed
